Fra,Til,KWH 60 Forbruk
25.06.2021 16:00,25.06.2021 17:00,"0,4"
25.06.2021 17:00,25.06.2021 18:00,"0,099"
25.06.2021 18:00,25.06.2021 19:00,"0,066"
25.06.2021 19:00,25.06.2021 20:00,"0,53"
25.06.2021 20:00,25.06.2021 21:00,"0,389"
25.06.2021 21:00,25.06.2021 22:00,"0,064"
25.06.2021 22:00,25.06.2021 23:00,"0,064"
25.06.2021 23:00,26.06.2021 00:00,"0,063"
26.06.2021 00:00,26.06.2021 01:00,"0,675"
26.06.2021 01:00,26.06.2021 02:00,"0,3"
26.06.2021 02:00,26.06.2021 03:00,"0,056"
26.06.2021 03:00,26.06.2021 04:00,"0,057"
26.06.2021 04:00,26.06.2021 05:00,"0,061"
26.06.2021 05:00,26.06.2021 06:00,"0,491"
26.06.2021 06:00,26.06.2021 07:00,"0,559"
26.06.2021 07:00,26.06.2021 08:00,"0,051"
26.06.2021 08:00,26.06.2021 09:00,"0,076"
26.06.2021 09:00,26.06.2021 10:00,"0,11"
26.06.2021 10:00,26.06.2021 11:00,"1,038"
26.06.2021 11:00,26.06.2021 12:00,"0,115"
26.06.2021 12:00,26.06.2021 13:00,"0,115"
26.06.2021 13:00,26.06.2021 14:00,"0,249"
26.06.2021 14:00,26.06.2021 15:00,"0,817"
26.06.2021 15:00,26.06.2021 16:00,"0,106"
26.06.2021 16:00,26.06.2021 17:00,"0,066"
26.06.2021 17:00,26.06.2021 18:00,"0,057"
26.06.2021 18:00,26.06.2021 19:00,"0,864"
26.06.2021 19:00,26.06.2021 20:00,"0,056"
26.06.2021 20:00,26.06.2021 21:00,"0,053"
26.06.2021 21:00,26.06.2021 22:00,"0,055"
26.06.2021 22:00,26.06.2021 23:00,"0,459"
26.06.2021 23:00,27.06.2021 00:00,"0,553"
27.06.2021 00:00,27.06.2021 01:00,"0,054"
27.06.2021 01:00,27.06.2021 02:00,"0,045"
27.06.2021 02:00,27.06.2021 03:00,"0,055"
27.06.2021 03:00,27.06.2021 04:00,"0,315"
27.06.2021 04:00,27.06.2021 05:00,"0,583"
27.06.2021 05:00,27.06.2021 06:00,"0,057"
27.06.2021 06:00,27.06.2021 07:00,"0,045"
27.06.2021 07:00,27.06.2021 08:00,"0,056"
27.06.2021 08:00,27.06.2021 09:00,"0,404"
27.06.2021 09:00,27.06.2021 10:00,"0,333"
