Fra;Til;KWH 60 Forbruk
17.08.2019 00:00;17.08.2019 01:00;0,166
17.08.2019 01:00;17.08.2019 02:00;0,224
17.08.2019 02:00;17.08.2019 03:00;0,239
17.08.2019 03:00;17.08.2019 04:00;1,092
17.08.2019 04:00;17.08.2019 05:00;0,16
17.08.2019 05:00;17.08.2019 06:00;0,227
17.08.2019 06:00;17.08.2019 07:00;0,238
17.08.2019 07:00;17.08.2019 08:00;0,3
17.08.2019 08:00;17.08.2019 09:00;1,112
17.08.2019 09:00;17.08.2019 10:00;2,043
17.08.2019 10:00;17.08.2019 11:00;1,71
17.08.2019 11:00;17.08.2019 12:00;0,874
17.08.2019 12:00;17.08.2019 13:00;1,612
17.08.2019 13:00;17.08.2019 14:00;0,436
17.08.2019 14:00;17.08.2019 15:00;0,708
17.08.2019 15:00;17.08.2019 16:00;2,316
17.08.2019 16:00;17.08.2019 17:00;1,237
17.08.2019 17:00;17.08.2019 18:00;1,197
17.08.2019 18:00;17.08.2019 19:00;1,772
17.08.2019 19:00;17.08.2019 20:00;1,465
17.08.2019 20:00;17.08.2019 21:00;0,73
17.08.2019 21:00;17.08.2019 22:00;0,741
17.08.2019 22:00;17.08.2019 23:00;0,764
17.08.2019 23:00;18.08.2019 00:00;0,498
18.08.2019 00:00;18.08.2019 01:00;0,218
18.08.2019 01:00;18.08.2019 02:00;0,243
18.08.2019 02:00;18.08.2019 03:00;1,129
18.08.2019 03:00;18.08.2019 04:00;0,203
18.08.2019 04:00;18.08.2019 05:00;0,16
18.08.2019 05:00;18.08.2019 06:00;0,185
18.08.2019 06:00;18.08.2019 07:00;0,243
18.08.2019 07:00;18.08.2019 08:00;0,385
18.08.2019 08:00;18.08.2019 09:00;1,255
18.08.2019 09:00;18.08.2019 10:00;0,862
18.08.2019 10:00;18.08.2019 11:00;1,106
18.08.2019 11:00;18.08.2019 12:00;0,145
18.08.2019 12:00;18.08.2019 13:00;0,198
18.08.2019 13:00;18.08.2019 14:00;0,24
18.08.2019 14:00;18.08.2019 15:00;1,37
18.08.2019 15:00;18.08.2019 16:00;1,836
18.08.2019 16:00;18.08.2019 17:00;0,949
18.08.2019 17:00;18.08.2019 18:00;0,682
18.08.2019 18:00;18.08.2019 19:00;1,631
18.08.2019 19:00;18.08.2019 20:00;1,799
18.08.2019 20:00;18.08.2019 21:00;2,047
18.08.2019 21:00;18.08.2019 22:00;0,381
18.08.2019 22:00;18.08.2019 23:00;0,413
18.08.2019 23:00;19.08.2019 00:00;0,162
19.08.2019 00:00;19.08.2019 01:00;0,226
19.08.2019 01:00;19.08.2019 02:00;0,305
19.08.2019 02:00;19.08.2019 03:00;0,304
19.08.2019 03:00;19.08.2019 04:00;0,16
19.08.2019 04:00;19.08.2019 05:00;1,09
19.08.2019 05:00;19.08.2019 06:00;0,4
19.08.2019 06:00;19.08.2019 07:00;0,26
19.08.2019 07:00;19.08.2019 08:00;0,231
19.08.2019 08:00;19.08.2019 09:00;0,238
19.08.2019 09:00;19.08.2019 10:00;0,395
19.08.2019 10:00;19.08.2019 11:00;0,17
19.08.2019 11:00;19.08.2019 12:00;0,159
19.08.2019 12:00;19.08.2019 13:00;0,244
19.08.2019 13:00;19.08.2019 14:00;1,249
19.08.2019 14:00;19.08.2019 15:00;0,196
19.08.2019 15:00;19.08.2019 16:00;0,159
19.08.2019 16:00;19.08.2019 17:00;0,201
19.08.2019 17:00;19.08.2019 18:00;1,215
19.08.2019 18:00;19.08.2019 19:00;0,484
19.08.2019 19:00;19.08.2019 20:00;1,457
19.08.2019 20:00;19.08.2019 21:00;0,492
19.08.2019 21:00;19.08.2019 22:00;0,463
19.08.2019 22:00;19.08.2019 23:00;2,431
19.08.2019 23:00;20.08.2019 00:00;1,043
20.08.2019 00:00;20.08.2019 01:00;0,159
20.08.2019 01:00;20.08.2019 02:00;0,236
20.08.2019 02:00;20.08.2019 03:00;0,238
20.08.2019 03:00;20.08.2019 04:00;0,237
20.08.2019 04:00;20.08.2019 05:00;0,319
20.08.2019 05:00;20.08.2019 06:00;0,16
20.08.2019 06:00;20.08.2019 07:00;0,575
20.08.2019 07:00;20.08.2019 08:00;1,911
20.08.2019 08:00;20.08.2019 09:00;0,159
20.08.2019 09:00;20.08.2019 10:00;0,308
20.08.2019 10:00;20.08.2019 11:00;0,227
