Fra,Til,KWH 60 Forbruk
11.07.2021 04:00,11.07.2021 05:00,"0,179"
11.07.2021 05:00,11.07.2021 06:00,"0,176"
11.07.2021 06:00,11.07.2021 07:00,"0,274"
11.07.2021 07:00,11.07.2021 08:00,"1,365"
11.07.2021 08:00,11.07.2021 09:00,"0,556"
11.07.2021 09:00,11.07.2021 10:00,"0,447"
11.07.2021 10:00,11.07.2021 11:00,"1,01"
11.07.2021 11:00,11.07.2021 12:00,"0,536"
11.07.2021 12:00,11.07.2021 13:00,"0,224"
11.07.2021 13:00,11.07.2021 14:00,"0,179"
11.07.2021 14:00,11.07.2021 15:00,"2,02"
11.07.2021 15:00,11.07.2021 16:00,"1,097"
11.07.2021 16:00,11.07.2021 17:00,"1,421"
11.07.2021 17:00,11.07.2021 18:00,"0,8"
11.07.2021 18:00,11.07.2021 19:00,"0,395"
11.07.2021 19:00,11.07.2021 20:00,"1,042"
11.07.2021 20:00,11.07.2021 21:00,"0,455"
11.07.2021 21:00,11.07.2021 22:00,"0,389"
11.07.2021 22:00,11.07.2021 23:00,"1,882"
11.07.2021 23:00,12.07.2021 00:00,"0,474"
12.07.2021 00:00,12.07.2021 01:00,"0,176"
12.07.2021 01:00,12.07.2021 02:00,"0,175"
12.07.2021 02:00,12.07.2021 03:00,"0,421"
12.07.2021 03:00,12.07.2021 04:00,"0,783"
12.07.2021 04:00,12.07.2021 05:00,"0,176"
12.07.2021 05:00,12.07.2021 06:00,"0,188"
12.07.2021 06:00,12.07.2021 07:00,"0,793"
12.07.2021 07:00,12.07.2021 08:00,"1,298"
12.07.2021 08:00,12.07.2021 09:00,"0,579"
12.07.2021 09:00,12.07.2021 10:00,"0,617"
12.07.2021 10:00,12.07.2021 11:00,"0,682"
12.07.2021 11:00,12.07.2021 12:00,"0,133"
12.07.2021 12:00,12.07.2021 13:00,"0,171"
12.07.2021 13:00,12.07.2021 14:00,"0,171"
12.07.2021 14:00,12.07.2021 15:00,"0,976"
12.07.2021 15:00,12.07.2021 16:00,"0,156"
12.07.2021 16:00,12.07.2021 17:00,"0,149"
12.07.2021 17:00,12.07.2021 18:00,"0,096"
12.07.2021 18:00,12.07.2021 19:00,"0,335"
12.07.2021 19:00,12.07.2021 20:00,"1,033"
12.07.2021 20:00,12.07.2021 21:00,"0,332"
12.07.2021 21:00,12.07.2021 22:00,"1,308"
12.07.2021 22:00,12.07.2021 23:00,"0,754"
12.07.2021 23:00,13.07.2021 00:00,"1,18"
13.07.2021 00:00,13.07.2021 01:00,"0,168"
13.07.2021 01:00,13.07.2021 02:00,"0,172"
13.07.2021 02:00,13.07.2021 03:00,"0,167"
13.07.2021 03:00,13.07.2021 04:00,"0,927"
13.07.2021 04:00,13.07.2021 05:00,"0,172"
13.07.2021 05:00,13.07.2021 06:00,"0,17"
13.07.2021 06:00,13.07.2021 07:00,"0,339"
13.07.2021 07:00,13.07.2021 08:00,"0,674"
13.07.2021 08:00,13.07.2021 09:00,"0,985"
13.07.2021 09:00,13.07.2021 10:00,"0,469"
13.07.2021 10:00,13.07.2021 11:00,"2,203"
13.07.2021 11:00,13.07.2021 12:00,"0,195"
13.07.2021 12:00,13.07.2021 13:00,"0,143"
13.07.2021 13:00,13.07.2021 14:00,"0,164"
13.07.2021 14:00,13.07.2021 15:00,"0,955"
13.07.2021 15:00,13.07.2021 16:00,"0,853"
13.07.2021 16:00,13.07.2021 17:00,"0,238"
13.07.2021 17:00,13.07.2021 18:00,"1,022"
13.07.2021 18:00,13.07.2021 19:00,"0,294"
13.07.2021 19:00,13.07.2021 20:00,"0,244"
13.07.2021 20:00,13.07.2021 21:00,"1,632"
13.07.2021 21:00,13.07.2021 22:00,"0,576"
13.07.2021 22:00,13.07.2021 23:00,"0,228"
13.07.2021 23:00,14.07.2021 00:00,"0,987"
14.07.2021 00:00,14.07.2021 01:00,"0,179"
14.07.2021 01:00,14.07.2021 02:00,"0,176"
14.07.2021 02:00,14.07.2021 03:00,"0,219"
14.07.2021 03:00,14.07.2021 04:00,"0,89"
14.07.2021 04:00,14.07.2021 05:00,"0,292"
14.07.2021 05:00,14.07.2021 06:00,"0,207"
14.07.2021 06:00,14.07.2021 07:00,"0,345"
14.07.2021 07:00,14.07.2021 08:00,"1,124"
14.07.2021 08:00,14.07.2021 09:00,"0,685"
